Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width Variations,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Period,Avg. List Price,Profile Available,Active Adult,ZIP Code,City,County,County Code,State,CBSA,CBSA Code,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001WrRNCA0,Grassy Creek South,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,6400,50,50x128,1/1/2023,,103,103,0,5/12/2026,2.53,0.33,1.33,2.33,1613,3198,2321,260995.00,324995.00,295495.00,5/12/2026,2.99,,Fixed Interest Rate,3.00,,Other,,,Fixed Interest Rate,,,,1.15,,,(317) 742-6243,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/grassy-creek-south?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=grassy-creek-south,,9e9610fc-e683-41ac-92e5-015c489fe856,10/1/2023,291395,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,M S D Warren Township,Creston Middle School; Grassy Creek Elementary School,4; 3,Creston Middle School,4,Warren Central High School,2,,39.74331,-85.97090
aAf3x000001WZU6CAO,Towns at Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Attached,Townhomes,2484,27,27x92,1/8/2022,,180,115,65,5/29/2026,2.16,3.00,3.00,2.50,1635,2050,1826,280900.00,300000.00,291675.00,5/29/2026,3.50,,Fixed Interest Rate,3.00,,Final Price,,,No Incentives Confirmed,152.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whitestown/towns-at-trailside,,c57e7fc6-47a1-4e74-82fa-44c4d2ecef27,3/1/2025,315000,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00293,-86.34857
aAf3x000001WYtoCAG,Midland,Estridge Homes,,Active,,,Detached,Single-Family,3990,42;46;77,42x95; 46x120; 77x165,3/1/2023,,373,173,200,5/7/2026,4.48,11.67,9.50,7.92,1758,3899,2670,504900.00,1027900.00,749196.30,5/7/2026,3.00,40000.00,Financing Benefit,3.00,,Final Price,,,No Incentives Confirmed,103.00,,,,,,(317) 932-8785,https://www.estridgehomes.com/new-homes/in/westfield/midland/9349/,,7a68f9e9-8baf-49c5-880c-b2fd5d2fa9ff,5/1/2023,578042,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAf3x000001Ye57CAC,Kimblewick/Belmont,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,6760,52,52x130,5/1/2021,,225,205,20,5/4/2026,3.37,0.00,1.67,3.08,1646,1841,1744,435990.00,473990.00,454990.00,5/13/2026,4.88,25000.00,Financing Benefit,3.00,,Final Price,,,Design Credit/Incentive,277.00,,,1.00,,Active Adult,(317) 559-8309,https://www.delwebb.com/homes/indiana/indianapolis/westfield/kimblewick-by-del-webb-210598,,93d495d8-f72e-4bc0-8ede-ca943fa263eb,10/1/2022,418990,True,Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAfPc000000PEhJKAW,Fox Creek/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,12665,74;85,85x149; 74x150,4/1/2024,,122,44,78,5/8/2026,1.73,1.67,3.17,2.58,1771,3062,2385,352900.00,443900.00,405900.00,5/8/2026,3.88,,Fixed Interest Rate,3.00,,Final Price,3.88,,Fixed Interest Rate,55.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/clayton/fox-creek,,8b2a8f69-dd07-45d7-b583-7a59538f2b1b,4/1/2025,408000,True,Non Active Adult,46118,Clayton,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mill Creek Community Sch Corp,,,,,Cascade Senior High School,10,,39.67777,-86.45757
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,8400,56;70,70x120; 56x120,4/4/2022,,391,211,180,5/28/2026,4.19,4.33,3.00,1.92,1354,3198,2280,280995.00,354995.00,321267.73,5/28/2026,2.99,,Fixed Interest Rate,3.00,,Base Price,,,Fixed Interest Rate,30.00,,,,,,(317) 674-7612,https://yourarborhome.com/neighborhoods/indiana/danville/northwood-haven,,5c2ce817-b602-4d1f-a20b-93ccee67f54c,12/1/2023,317531,True,Non Active Adult,46122,Danville,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAfPc000001cr7ZKAQ,Briar Creek Estates/Ph 2,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,9800,70,70x140,11/1/2024,,37,25,12,5/29/2026,1.31,1.33,1.17,1.08,2423,3010,2717,349990.00,389990.00,369990.00,5/29/2026,,48000.00,Financing Benefit,,,,,48000.00,Financing Benefit,,,,,,,(513) 901-4102,https://www.ryanhomes.com/new-homes/communities/10222120151555/indiana/whiteland/briarcreekestates,,c2259cff-3d46-406b-8452-7966edac0ee1,3/1/2026,369990,True,Non Active Adult,46184,Whiteland,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54531,-86.09131
aAfPc000001kkLpKAI,Colonnade,Drees Homes,,Active,,,Detached,Single-Family,11600,80;120,80x145; 120x194,6/21/2025,,14,5,9,5/1/2026,0.48,0.33,0.33,,2284,3252,2747,521900.00,667900.00,581677.78,5/1/2026,,,Fixed Interest Rate,3.00,,Base Price,,,Fixed Interest Rate,50.00,,,1.00,,,(4400) 467-3656,https://www.dreeshomes.com/new-homes-indianapolis/mccordsville-in/comm-colonnade/colonnade,,5d449459-9303-4afd-a6c3-4709752f3b46,4/1/2026,581677,True,Non Active Adult,46055,Mccordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88541,-85.91438
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,8750,70;80,70x125; 80x127,1/1/2022,,181,145,36,5/29/2026,2.71,4.00,5.33,4.58,1503,3388,2372,343900.00,473900.00,399000.00,5/29/2026,3.50,,Fixed Interest Rate,3.00,,Final Price,,,No Incentives Confirmed,75.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whitestown/trailside,,5cf77575-1be5-4d7c-88d9-25aee099ad5a,5/1/2025,427500,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
aAf3x000001WlFcCAK,Edgewood Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,7560,61;63,63x120; 61x127,8/18/2022,,190,98,92,5/9/2026,2.17,2.33,2.17,2.08,1503,3388,2412,339000.00,424900.00,377412.50,5/9/2026,4.75,,Fixed Interest Rate,3.00,,Final Price,5.50,,Fixed Interest Rate,41.66,,,1.00,,,(463) 243-6618,https://www.drhorton.com/indiana/indianapolis/indianapolis/edgewood-farms,,93709b68-c231-46e9-a59a-621daced7757,2/1/2024,398177,True,Non Active Adult,46239,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68241,-86.00724
aAf3x000001QL0CCAW,Courtyards of Fishers,EPCON Communities,,Active,,,Detached,Single-Family,7440,60,60x124,8/14/2023,,50,48,2,5/14/2026,1.44,0.33,0.50,1.25,1588,2587,2076,439900.00,506900.00,473233.33,5/14/2026,,2500.00,Reduced Closing Costs,3.00,,Base Price,,,No Incentives Confirmed,175.00,,,1.00,,,(317) 518-0649,https://www.epconcommunities.com/in/fishers/the-courtyards-of-fishers,,ae002b11-ad40-4ef4-9d48-b5e2c7f88820,5/1/2025,499300,True,Non Active Adult,46040,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.95638,-85.87368
aAf3x000000UOUyCAO,Bridle Oaks,Pulte Homes,PulteGroup Inc.,Active,,,Detached,Single-Family,6760,52,52x130; 52x127; 52x126,10/16/2021,,209,167,42,5/7/2026,3.02,3.67,3.67,1.92,2376,2662,2517,372990.00,392990.00,382990.00,5/7/2026,4.25,,Reduced Closing Costs,2.00,,Final Price,,5000.00,Reduced Closing Costs,,,,1.20,,,(317) 836-2599,https://www.pulte.com/homes/indiana/indianapolis/whitestown/bridle-oaks-210664,,8d642323-1266-4f0a-8c37-370c48387a62,8/1/2024,378990,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99164,-86.34494
aAf3x000001WTZ6CAO,Sawyer Walk/Villas,M/I Homes,,Active,,,Attached,Townhomes,8235,45,45x183,11/20/2023,,144,63,81,5/29/2026,2.06,1.67,1.67,1.83,1495,1716,1613,313990.00,333990.00,323323.33,5/29/2026,2.88,,Financing Benefit,3.00,,Base Price,,1000.00,Design Credit/Incentive,179.00,,,1.00,,Paired Homes,(317) 210-4677,https://www.mihomes.com/new-homes/indiana/indianapolis-metro/bargersville/sawyer-walk/series/villas,,89fb98fd-ddff-4334-b0d4-813f648f5e3e,6/1/2025,319323,True,Non Active Adult,46106,Bargersville,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.52297,-86.17236
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,3.88,,Financing Benefit,3.00,,Base Price,1.00,,Financing Benefit,50.00,,,,,,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,7/1/2024,538550,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,Detached,Single-Family,10360,65;74,74x140; 65x150,4/15/2023,,82,81,1,5/12/2026,2.17,1.33,1.00,1.00,2284,3334,2863,542900.00,770100.00,606845.45,5/12/2026,3.88,,Financing Benefit,3.00,,Base Price,1.00,,Financing Benefit,50.00,,,,,,(317) 720-2578,https://www.dreeshomes.com/custom-homes/indianapolis/community/carramore/carramore/,,9a964f2f-1213-4b98-b92f-a4ea511263f9,2/1/2025,553400,True,Non Active Adult,46069,Sheridan,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAf2T000001MjgESAS,Grant's Corner/SF,Olthof Homes,,Active,,,Detached,Single-Family,9100,70;80,70x130; 80x127,12/21/2019,,82,75,7,4/15/2026,0.98,1.33,1.00,1.08,2353,2444,2399,364000.00,370014.00,367007.00,4/15/2026,4.99,25000.00,Reduced Closing Costs,3.00,,Base Price,,25000.00,Reduced Closing Costs,53.00,,,1.25,,,(463) 231-3600,https://www.olthofhomes.com/communities/central-indiana/cumberland/grants-corner,,ca990c1c-2cb0-461f-8dcb-9319d7ee4223,5/1/2025,349750,True,Non Active Adult,46229,Indianapolis,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77767,-85.93498
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Detached,Single-Family,9450,67;70;90,70x135; 90x140; 67x138,5/1/2023,,220,140,80,5/18/2026,3.79,6.00,6.50,4.58,1572,3630,2630,345000.00,464000.00,401315.79,5/18/2026,3.75,,Fixed Interest Rate,3.00,,Final Price,3.75,25000.00,Design Credit/Incentive,30.58,,,1.00,,,,https://www.taylormorrison.com/in/indianapolis/pittsboro/hidden-hills,,7a078288-fbe1-4274-83f1-e65b5d0c1365,7/1/2024,422736,True,Non Active Adult,46167,Pittsboro,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAfPc000001lg6TKAQ,Grey Hawk,Lennar,,Active,,,Detached,Single-Family,7800,60,60x130,10/12/2025,,59,29,30,5/28/2026,3.83,4.67,3.83,,1674,2225,1958,389995.00,536995.00,435745.00,5/28/2026,,,Fixed Interest Rate,,,,,,,,,,,,,317-659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/plainfield/grey-hawk,,3cef99f8-d7f3-4492-b35f-daad730ed734,12/1/2025,449913,True,Non Active Adult,46168,Plainfield,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Plainfield Community Sch Corp,Van Buren Elementary School,8,Plainfield Com Middle School,8,Plainfield High School,9,,39.71743,-86.36907
aAf3x000001WrRPCA0,Augusta Heights,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,5000,50,50x100; 50x148,2/12/2023,,150,147,3,5/14/2026,3.73,0.00,0.17,2.67,1228,3200,2213,232995.00,316995.00,279745.00,5/14/2026,4.99,,Fixed Interest Rate,3.00,,Base Price,,,Fixed Interest Rate,,,,,,,(463) 227-1390,https://www.yourarborhome.com/neighborhoods/indiana/indianapolis/augusta-heights?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=augusta-heights,,b9c11907-cd43-4414-907d-8d67e6086bb3,2/1/2023,242176,True,Non Active Adult,46268,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,M S D Pike Township,,,,,Pike High School,4,,39.89474,-86.21371
aAfPc000000reB7KAI,Abbott Commons/Heritage,Lennar,,Active,,,Detached,Single-Family,7011,55;57,57x123; 55x128,12/7/2024,,56,53,3,5/28/2026,2.97,3.67,3.83,4.00,1549,2784,2269,379995.00,490995.00,441995.00,5/28/2026,1.99,,Financing Benefit,3.00,,Base Price,1.99,,Financing Benefit,57.92,4.33,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/fishers/abbott-commons/abbott-commons-heritage,,e72571f7-cc47-41d5-b083-11f074692e68,8/1/2025,533161,True,Non Active Adult,46037,Fishers,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98846,-85.89194
aAf3x000001QfKWCA0,Colonnade Estates,Beazer Homes,,Active,,,Detached,Single-Family,9520,68;80,68x140; 80x140; 80x145,6/24/2024,,133,42,91,5/1/2026,1.87,4.00,3.33,2.08,2193,3456,2750,424990.00,535990.00,470156.67,5/4/2026,,15000.00,Financing Benefit,3.00,,Base Price,,15000.00,Financing Benefit,50.00,,,1.00,,,(317) 835-8066,https://www.beazer.com/indianapolis-IN/colonnade/?LeadSourceID=4&utm_campaign=aggregator&utm_source=NewHome Source&utm_medium=listing,,5d449459-9303-4afd-a6c3-4709752f3b46,3/1/2025,482561,True,Non Active Adult,46055,McCordsville,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88600,-85.90997
aAf3x000001YafaCAC,Heron Creek,Arbor Homes,Clayton Properties Group,Active,,,Detached,Single-Family,10075,65,65x155; 65x126; 65x125,8/7/2020,,235,233,2,5/10/2026,3.34,1.33,1.17,1.67,1354,3198,2233,263995.00,349995.00,311904.09,5/10/2026,2.99,,Fixed Interest Rate,3.00,,Base Price,,500.00,Financing Benefit,50.00,,,0.87,,,(317) 622-1493,https://yourarborhome.com/neighborhoods/indianapolis/greenfield/heron-creek,,3863fac4-f22a-4c15-9de1-bf9e461d7f21,10/1/2023,294820,True,Non Active Adult,46140,Greenfield,Hancock,18059,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Mt Vernon Community Sch Corp,Mt Comfort Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.80734,-85.92481
aAf2T000001MiySSAS,Briar Creek Ranches,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,4950,45;60,45x110; 60x134,11/9/2019,,209,200,9,3/31/2026,2.58,10.00,5.50,3.50,1153,1720,1493,266990.00,312990.00,292790.00,5/9/2026,4.50,,Financing Benefit,,2000.00,Flat,,20000.00,Design Credit/Incentive,130.00,,,1.04,,,(317) 620-8192,http://www.ryanhomes.com/find-your-home/our-communities/indiana/whiteland/briarcreekvillas?utm_source=bdx&utm_medium=referral&utm_term=ind&utm_content=community_listing&utm_campaign=briar-creek-villas,,61a24027-6cfa-4acf-acbe-20dc7b5a5a2b,6/1/2025,301740,True,Non Active Adult,46184,Whiteland,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54723,-86.09546
aAf2T000001MrsESAS,Saddlebrook Farms,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,10000,70;80,80x125; 70x125; 80x151,11/21/2020,,263,253,10,4/27/2026,3.84,5.33,6.83,4.33,3062,3388,3225,419900.00,435480.00,427690.00,4/27/2026,,,Fixed Interest Rate,3.00,,Final Price,,6000.00,No Incentives Confirmed,32.50,,,0.90,,,(463) 219-4399,https://www.drhorton.com/indiana/indianapolis/whiteland/saddlebrook-farms,,008836b0-d7ff-408f-a921-d04a3ced1eaf,11/1/2023,422983,True,Non Active Adult,46184,Whiteland,Johnson,18081,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54910,-86.07253
aAf3x000001ckkUCAQ,Lindley Run/THs,Olthof Homes,,Active,,,Attached,Townhomes,,,,9/30/2020,,237,176,61,5/25/2026,2.57,1.67,3.17,2.67,1394,1394,1394,288530.00,288530.00,288530.00,5/25/2026,4.99,25000.00,Reduced Closing Costs,3.00,,Final Price,,,No Incentives Confirmed,154.00,,,,,Townhomes,(317) 733-5141,https://www.olthofhomes.com/communities/central-indiana/westfield/lindley-run,,6b5ed214-c980-478c-955f-e1055992f928,1/1/2022,199500,True,Non Active Adult,46074,Westfield,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Westfield-Washington Schools,Westfield Intermediate School; Washington Woods Elementary School,9; 7,Westfield Middle School,9,Westfield High School,10,,40.06833,-86.10631
aAfPc000001NUuTKAW,Finch Creek by Del Webb/Distinctive,Del Webb,PulteGroup Inc.,Active,,,Detached,Single-Family,8710,67,67x130,5/14/2025,,84,29,55,5/28/2026,2.30,2.00,1.83,2.25,2213,2754,2463,495990.00,530990.00,510990.00,5/28/2026,,,,,,,,50000.00,Price Discount/Savings,,,,,,Active Adult,(317) 893-3796,https://www.delwebb.com/homes/indiana/indianapolis/noblesville/finch-creek-by-del-webb-211354,,74e84aa2-9d03-4deb-8e94-ea049c9bcbc4,9/1/2025,492990,True,Active Adult,46060,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.01651,-85.92586
aAfPc000001QlihKAC,Magnolia Ridge/Venture,Lennar,,Active,,,Detached,Single-Family,7290,54,54x135,12/7/2024,,104,69,35,4/24/2026,4.13,10.00,6.83,5.00,2578,3300,2988,446995.00,476995.00,459995.00,5/29/2026,,,No Incentives Confirmed,3.00,,Base Price,,,Fixed Interest Rate,83.33,,,1.00,,,(317) 659-3230,https://www.lennar.com/new-homes/indiana/indianapolis/noblesville/magnolia-ridge/magnolia-ridge-venture?utm_source=bdx&utm_medium=listing&utm_campaign=indlen_listing_bdx_magnolia-ridge-magnolia-ridge-venture,,6691f593-c6b7-44ba-8f3a-fd8be023f7a9,6/1/2025,465328,True,Non Active Adult,46062,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.03641,-86.05722
aAf3x000001WZU6CAO,Towns at Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Attached,Townhomes,2484,27,27x92,1/8/2022,,180,115,65,5/29/2026,2.16,3.00,3.00,2.50,1635,2050,1826,280900.00,300000.00,291675.00,5/29/2026,3.50,,Fixed Interest Rate,3.00,,Final Price,,,No Incentives Confirmed,152.00,,,1.00,,,(317) 617-0773,https://www.drhorton.com/indiana/indianapolis/whitestown/towns-at-trailside,,c57e7fc6-47a1-4e74-82fa-44c4d2ecef27,5/1/2024,324000,True,Non Active Adult,46075,Whitestown,Boone,18011,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00293,-86.34857
aAfPc000001dVV6KAM,Courtyards of Hazel Dell,EPCON Communities,,Active,,,Detached,Single-Family,6480,54,54x120,7/6/2025,,110,15,95,3/17/2026,1.78,1.00,1.33,,1576,2832,2060,489900.00,721900.00,567900.00,3/17/2026,,,,,,,,,,,,,,,,(463) 363-1528,https://www.epconcommunities.com/find-your-home/communities/indiana/indianapolis/hamilton/noblesville/the-courtyards-of-hazel-dell,,38258acb-cde2-4327-ac6b-ce4ffa2fa1e8,9/1/2025,562900,True,Non Active Adult,46062,Noblesville,Hamilton,18057,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.03802,-86.06885
aAf3x000001WqmWCAS,Nouveau,Onyx+East,,Active,,,Attached,Townhomes,,,,10/29/2022,,16,12,4,5/18/2026,0.28,0.33,0.17,0.42,2093,2329,2211,699990.00,724900.00,712445.00,5/18/2026,,,Fixed Interest Rate,3.00,,Base Price,,,No Incentives Confirmed,200.00,,,1.03,,,(317) 559-0169,https://www.onyxandeast.com/property/nouveau/,,f67bb1af-85f7-4ca6-9a9b-bda67c6ea679,10/1/2025,674918,True,Non Active Adult,46202,Indianapolis,Marion,18097,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.78382,-86.15265
aAfPc0000011RtdKAE,Countryside Estates,Ryan Homes,NVR Inc.,Active,,,Detached,Single-Family,12560,80,80x157,3/7/2025,,61,24,37,5/7/2026,1.70,1.33,2.00,1.92,1566,2733,1980,364990.00,424990.00,391240.00,5/7/2026,,,Design Credit/Incentive,,,,,,Design Credit/Incentive,,,,,,,,https://www.ryanhomes.com/new-homes/communities/10222120152824/indiana/avon/countrysideestates?utm_source=buzzbuzzhome&utm_medium=referral&utm_term=ind&utm_content=community_listing&utm_campaign=countrysideestates,,65165a24-4a72-4082-99af-52d8e6b56648,2/1/2026,431323,True,Non Active Adult,46123,Avon,Hendricks,18063,IN,"Indianapolis-Carmel-Greenwood, IN",26900,Avon Community School Corp,Maple Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77736,-86.38764
